CryoSleep,Age,VIP,Transported,Side,Group,Spendings,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,GroupSize,GroupMember
0,8.0,0,0,1,1186,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2
1,1.0,0,0,1,1186,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
0,48.0,0,1,1,1186,800.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,4
0,12.0,0,0,1,1186,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5
0,30.0,0,0,1,1187,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1
0,10.0,0,0,1,1187,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
0,11.0,0,0,1,1187,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
0,58.0,0,0,0,1188,7518.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,52.0,0,1,0,1190,786.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,36.0,0,0,1,1191,1583.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,32.0,0,0,0,1192,1457.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,16.0,0,1,1,1193,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,25.0,0,1,1,1193,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,28.0,0,1,0,1195,560.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,32.0,1,0,0,1197,5547.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,28.0,0,1,1,1198,1158.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,16.0,0,0,0,1199,987.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,50.0,1,0,1,1203,12557.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,20.0,0,0,0,1206,946.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,0,1208,878.9447598959871,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,45.0,0,1,0,1210,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,23.0,0,0,0,1210,908.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
1,53.0,0,0,1,1211,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1
1,8.0,0,0,1,1211,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,2
1,6.0,0,1,1,1211,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,3
1,3.0,0,0,1,1211,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,4
0,13.0,0,1,1,1211,1144.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,5
1,60.0,0,0,1,1211,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,6
0,1.0,0,1,1,1211,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,7
0,40.0,0,0,0,1212,756.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,51.0,0,1,0,1213,804.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,31.0,0,1,0,1214,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,28.0,0,1,1,1215,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,20.0,0,1,0,1216,970.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,14.0,0,0,0,1218,2150.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,0,1220,1747.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,4.0,0,0,1,1221,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,20.0,0,0,1,1221,1609.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2
0,75.0,0,0,0,1222,756.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,24.0,0,1,1,1223,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,18.0,0,1,0,1225,1402.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,21.0,0,1,1,1228,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
0,59.0,0,1,1,1228,1049.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,27.0,0,1,0,1229,898.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,38.0,0,0,1,1230,908.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,41.0,0,0,0,1231,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,36.0,0,1,1,1232,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
0,29.0,0,0,1,1232,5354.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
1,22.0,0,1,0,1233,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,23.0,0,1,1,1234,1250.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,32.0,0,1,1,1235,1508.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,1236,658.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,26.0,0,1,1,1238,5514.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
1,61.0,0,1,1,1238,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,30.0,0,1,0,1239,865.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0,40.0,0,1,1,1240,1102.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,37.0,0,1,0,1242,5015.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,41.0,0,0,0,1243,6879.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
0,32.0,0,0,0,1243,8619.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
0,30.0,0,0,0,1246,757.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,27.0,0,1,1,1248,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,1,1250,645.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,54.0,0,0,1,1254,1182.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,27.0,0,0,1,1254,1129.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,52.0,0,1,1,1255,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
1,15.0,0,1,1,1255,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,27.0,0,0,1,1256,1297.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,30.0,0,0,0,1258,10641.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
0,19.0,0,0,1,1259,761.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,22.0,0,1,0,1260,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,43.0,0,0,0,1261,6834.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,25.0,0,0,1,1263,1156.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,51.0,0,0,0,1264,997.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,34.0,0,1,1,1267,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,0,1269,2082.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,21.0,0,0,0,1271,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,1,1273,759.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,38.0,0,0,0,1274,804.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,30.0,0,0,0,1278,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,31.0,0,1,0,1279,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,44.0,0,1,0,1280,660.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,14.0,0,0,1,1281,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,18.0,0,0,0,1282,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,19.0,0,0,1,1283,721.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,21.4,0,1,1,1284,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,36.0,0,0,0,1285,717.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,10.0,0,1,1,1286,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,1.0,0,1,0,1287,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,4.0,0,1,0,1287,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2
0,21.0,0,0,0,1287,1861.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,24.0,0,0,0,1288,621.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,8.0,0,0,1,1289,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,18.0,0,0,1,1289,810.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,33.0,0,0,0,1291,1821.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,31.0,1,1,1,1292,31074.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,43.0,0,1,1,1292,1596.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,20.0,0,0,0,1293,1130.3747766259876,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,28.0,0,1,1,1294,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1
1,30.0,0,1,1,1294,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,2
0,28.0,1,0,1,1294,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3
0,19.0,0,0,1,1295,787.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,1,1,1299,680.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,1,1300,694.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,22.0,0,1,1,1302,5487.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1,2.0,0,1,0,1304,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1
0,4.0,0,0,0,1304,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2
0,10.0,0,0,0,1304,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3
0,9.0,0,1,0,1304,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,4
1,37.0,0,0,0,1304,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,5
0,2.0,0,1,0,1304,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,6
0,44.0,0,1,1,1306,5388.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,11.0,0,1,1,1306,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,22.0,0,0,0,1307,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,40.0,0,1,1,1308,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1
0,30.0,0,0,1,1308,14242.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,2
0,37.0,0,0,1,1308,3643.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,3
1,26.0,0,1,1,1308,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,4
0,19.0,0,1,0,1309,784.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,57.0,0,0,1,1310,5989.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,1.0,0,1,0,1311,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,17.0,0,0,0,1311,1287.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
0,26.0,0,0,0,1311,2577.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,3
1,21.0,0,1,0,1312,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,28.0,0,1,1,1316,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1
0,36.0,0,0,1,1316,5600.398275695926,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2
0,25.0,0,0,0,1317,2598.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,40.0,0,1,0,1322,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,23.0,0,1,0,1323,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,2.0,0,0,1,1324,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1
0,10.0,0,0,1,1324,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2
1,43.0,0,1,1,1324,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
1,0.0,0,1,1,1325,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1
0,24.0,0,0,1,1325,906.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2
1,42.0,0,1,1,1325,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3
0,30.0,0,0,1,1326,2705.0569349481284,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,19.0,0,0,1,1326,1767.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,26.0,0,0,0,1328,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,47.0,0,0,1,1330,1056.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,28.0,0,1,1,1330,1264.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
1,24.0,0,1,1,1331,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,29.0,0,0,1,1332,792.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,32.0,0,0,0,1333,741.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,44.0,0,0,0,1335,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,17.0,0,1,1,1336,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,35.0,0,0,1,1337,1403.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,23.0,0,0,1,1340,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,34.0,0,0,0,1342,884.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,25.0,0,0,1,1345,1913.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,67.0,0,1,0,1347,762.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,1,1348,4869.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,35.2,0,1,1,1348,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,27.0,0,1,1,1350,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1
0,14.0,0,0,1,1350,2149.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2
0,42.0,0,0,1,1350,807.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3
1,19.0,0,0,1,1350,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4
0,22.0,0,0,0,1351,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,31.0,0,0,0,1352,1486.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,10.0,0,1,1,1353,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1
0,39.0,0,0,1,1353,2598.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,2
1,41.0,0,1,1,1353,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,3
0,0.0,0,1,1,1353,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,4
1,22.0,0,1,0,1355,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,1356,888.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,40.0,0,1,1,1357,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,25.0,0,1,1,1360,997.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,23.0,0,0,1,1362,1389.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,33.0,0,0,1,1365,6264.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,20.0,0,1,1,1365,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,40.0,0,1,0,1366,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,27.0,0,0,0,1368,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,1370,991.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,25.0,0,0,0,1371,1057.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,2.0,0,0,1,1375,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,19.0,0,0,1,1375,949.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
1,41.0,0,0,0,1376,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,43.0,0,1,0,1377,3524.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,19.0,0,0,0,1378,911.869149317187,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,22.0,0,1,0,1378,1004.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
0,16.0,0,0,1,1379,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,42.0,0,0,1,1380,6360.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,20.0,0,1,1,1381,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,35.0,0,0,1,1382,1609.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,53.0,0,1,1,1383,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,17.0,0,0,1,1384,976.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1
1,6.0,0,0,1,1384,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2
0,22.0,0,1,1,1384,810.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3
0,41.0,0,1,1,1384,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,4
0,19.0,0,1,1,1384,699.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5
0,39.0,0,0,0,1385,708.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,23.0,0,1,0,1386,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,31.0,0,0,0,1387,1368.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,38.0,0,1,1,1389,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,1.0,0,1,0,1390,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,13.0,0,1,0,1391,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,21.0,0,0,0,1391,1213.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
0,44.0,0,0,0,1391,1048.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,36.0,0,0,1,1393,2258.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,19.0,0,0,1,1393,2599.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,7.0,0,1,1,1395,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,39.0,0,0,1,1397,1065.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,28.0,0,1,0,1398,888.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,28.0,0,0,1,1399,1149.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,14.0,0,1,0,1400,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,18.0,0,0,0,1401,810.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,23.0,0,1,1,1402,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
1,33.0,0,1,1,1402,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
0,18.0,0,0,0,1403,1656.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,47.0,0,0,1,1404,4312.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,42.0,0,0,1,1404,4234.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,17.0,0,0,1,1406,1049.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,21.0,0,0,0,1407,776.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
0,17.0,0,1,0,1407,634.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2
0,26.0,0,0,1,1408,774.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,0,1410,1585.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,15.0,0,0,1,1412,832.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,18.0,0,0,1,1413,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,65.0,0,0,0,1414,2175.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,33.0,0,1,0,1415,2368.218271256955,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,27.0,0,0,0,1416,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,41.0,0,0,1,1417,5062.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,42.0,0,0,1,1419,2624.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,35.2,0,0,1,1420,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,37.0,0,0,1,1421,7334.911532111842,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,17.0,0,0,1,1421,1139.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2
1,24.0,0,1,1,1423,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1
1,39.0,0,1,1,1423,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
1,59.0,0,1,1,1423,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,3
1,32.0,0,1,0,1424,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,1
0,29.0,0,0,0,1424,6914.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,2
0,8.0,0,1,0,1424,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,3
0,28.0,0,1,0,1424,5072.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,4
1,35.0,0,1,0,1424,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,5
0,24.0,0,0,0,1425,827.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1
1,1.0,0,1,0,1425,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
1,4.0,0,1,0,1425,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
1,28.0,0,1,0,1426,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,46.0,0,1,1,1427,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,67.0,0,0,1,1427,2416.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,44.0,0,0,1,1428,788.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,14.0,0,0,0,1430,2485.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,1,0,1431,969.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,51.0,0,0,1,1433,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,20.0,0,0,0,1434,1203.1328761256486,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1
0,0.0,0,1,1,1434,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
1,0.0,0,0,0,1434,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
0,23.0,0,0,0,1435,705.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,24.0,0,0,0,1438,791.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,41.0,0,0,1,1439,1286.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,30.0,0,0,1,1439,966.5535629313833,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
0,27.0,0,0,1,1440,2525.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,13.0,0,1,1,1442,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,16.0,0,1,0,1443,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,30.0,0,1,1,1444,2211.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,8.0,0,1,1,1445,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,59.0,0,0,0,1447,755.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,43.0,0,1,1,1450,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1
0,30.0,0,0,1,1450,5717.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2
0,46.0,0,0,1,1451,6379.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
1,39.0,0,1,1,1451,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
0,21.0,0,0,0,1452,3676.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,1
1,70.0,0,1,1,1452,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,2
0,34.0,0,0,0,1452,3159.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,3
0,33.0,0,0,0,1452,7035.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,4
1,44.0,0,1,0,1452,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,5
0,16.0,0,0,0,1453,6279.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1
0,63.0,0,1,0,1453,809.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,37.0,0,0,1,1454,17708.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,29.0,0,1,1,1455,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1
